Timestamp,ID,Day,Height,Weight,Steps,Calories,light_sleep,deep_sleep,rem_sleep
03/04/2022 20:02:55,WjTSJGdBQj,20220328-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
03/04/2022 20:02:56,WjTSJGdBQj,20220320-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
03/04/2022 20:02:56,WjTSJGdBQj,20220330-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
03/04/2022 20:02:57,WjTSJGdBQj,20220331-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
03/04/2022 20:02:58,WjTSJGdBQj,20220401-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
03/04/2022 20:02:58,WjTSJGdBQj,20220402-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
03/04/2022 20:42:43,D39iyp2dlm,20220403-20:40:18,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
03/04/2022 21:38:03,Yd5AESq7VU,20220403-21:37:57,1.70,76.30,10917.00,1933.80,12240.00,4860.00,0.00
03/04/2022 22:33:57,ePiz3zDQnM,20220403-22:33:55,1.71,85.00,0.00,1690.73,0.00,0.00,0.00
03/04/2022 22:33:58,ePiz3zDQnM,20220330-17:59:59,1.71,85.00,5216.00,2195.10,15360.00,4860.00,4500.00
03/04/2022 22:33:59,ePiz3zDQnM,20220329-17:59:59,1.71,85.00,685.00,1732.82,0.00,0.00,0.00
03/04/2022 22:33:59,ePiz3zDQnM,20220331-17:59:59,1.71,85.00,8021.00,1927.85,0.00,0.00,0.00
03/04/2022 22:34:00,ePiz3zDQnM,20220328-17:59:59,1.71,85.00,6070.00,2090.48,20100.00,6480.00,4380.00
03/04/2022 22:34:00,ePiz3zDQnM,20220401-17:59:59,1.71,85.00,0.00,1690.73,0.00,0.00,0.00
03/04/2022 22:34:01,ePiz3zDQnM,20220402-17:59:59,1.71,85.00,0.00,1690.73,0.00,0.00,0.00
03/04/2022 22:34:02,ePiz3zDQnM,20220317-17:59:59,1.71,85.00,30.00,1690.73,0.00,0.00,0.00
03/04/2022 22:34:03,ePiz3zDQnM,20220320-17:59:59,1.71,85.00,9737.00,2006.42,12720.00,4440.00,4260.00
03/04/2022 23:39:38,f6A3OzDRfU,20220316-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
03/04/2022 23:39:39,f6A3OzDRfU,20220403-23:39:35,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
03/04/2022 23:39:39,f6A3OzDRfU,20220317-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
03/04/2022 23:39:39,f6A3OzDRfU,20220318-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
03/04/2022 23:39:40,f6A3OzDRfU,20220319-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
03/04/2022 23:39:40,f6A3OzDRfU,20220328-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
03/04/2022 23:39:41,f6A3OzDRfU,20220329-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
03/04/2022 23:39:41,f6A3OzDRfU,20220330-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 07:24:02,QNCD3NFtji,20220404-07:23:59,1.71,58.00,0.00,1420.73,0.00,0.00,0.00
04/04/2022 07:24:02,QNCD3NFtji,20220402-17:59:59,1.71,58.00,0.00,1420.73,0.00,0.00,0.00
04/04/2022 07:24:03,QNCD3NFtji,20220403-17:59:59,1.71,58.00,0.00,1420.73,0.00,0.00,0.00
04/04/2022 07:24:04,QNCD3NFtji,20220331-17:59:59,1.71,58.00,1166.00,1444.91,23520.00,7200.00,3480.00
04/04/2022 07:24:05,QNCD3NFtji,20220401-17:59:59,1.71,58.00,1832.00,1450.29,15660.00,7200.00,6300.00
04/04/2022 07:24:06,QNCD3NFtji,20220330-17:59:59,1.71,58.00,4089.00,1541.69,15720.00,4200.00,1680.00
04/04/2022 10:02:41,XoyogQMtou,20220402-17:59:59,1.65,79.00,16511.00,1764.73,0.00,0.00,0.00
04/04/2022 10:02:42,XoyogQMtou,20220401-17:59:59,1.65,79.00,12187.00,1593.23,0.00,0.00,0.00
04/04/2022 10:02:43,XoyogQMtou,20220331-17:59:59,1.65,79.00,12910.00,1593.23,0.00,0.00,0.00
04/04/2022 10:02:47,XoyogQMtou,20220402-17:59:59,1.65,79.00,16511.00,1764.73,0.00,0.00,0.00
04/04/2022 10:02:51,XoyogQMtou,20220401-17:59:59,1.65,79.00,12187.00,1593.23,0.00,0.00,0.00
04/04/2022 16:00:00,ZKzypbKq0X,20220401-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
04/04/2022 16:00:00,ZKzypbKq0X,20220331-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
04/04/2022 16:00:01,ZKzypbKq0X,20220330-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
04/04/2022 16:00:02,ZKzypbKq0X,20220403-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
04/04/2022 16:00:03,ZKzypbKq0X,20220402-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
04/04/2022 16:00:06,kmV82aTs6O,20220401-17:59:59,1.60,56.70,0.00,1338.98,0.00,0.00,0.00
04/04/2022 16:00:06,kmV82aTs6O,20220331-17:59:59,1.60,56.70,0.00,1338.98,0.00,0.00,0.00
04/04/2022 16:00:07,kmV82aTs6O,20220402-17:59:59,1.60,56.70,0.00,1338.98,0.00,0.00,0.00
04/04/2022 16:00:08,MQuJSTvjwm,20220401-17:59:59,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
04/04/2022 16:00:08,MQuJSTvjwm,20220402-17:59:59,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
04/04/2022 16:00:09,MQuJSTvjwm,20220403-17:59:59,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
04/04/2022 16:00:09,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
04/04/2022 16:01:37,Vxsi0L570e,20220403-17:59:59,1.66,72.00,0.00,1529.48,0.00,0.00,0.00
04/04/2022 16:03:17,qpVAySE9Lx,20220402-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
04/04/2022 16:03:17,qpVAySE9Lx,20220403-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
04/04/2022 16:13:59,ZaRLFMoSO8,20220403-17:59:59,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
04/04/2022 16:14:00,ZaRLFMoSO8,20220402-17:59:59,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
04/04/2022 16:17:37,D39iyp2dlm,20220402-17:59:59,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
04/04/2022 16:17:38,D39iyp2dlm,20220401-17:59:59,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
04/04/2022 16:17:38,D39iyp2dlm,20220331-17:59:59,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
04/04/2022 16:17:39,D39iyp2dlm,20220403-17:59:59,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
04/04/2022 16:47:59,ePiz3zDQnM,20220401-17:59:59,1.71,85.00,0.00,1690.73,0.00,0.00,0.00
04/04/2022 16:48:00,ePiz3zDQnM,20220402-17:59:59,1.71,85.00,0.00,1690.73,0.00,0.00,0.00
04/04/2022 16:48:01,ePiz3zDQnM,20220331-17:59:59,1.71,85.00,8021.00,1927.85,0.00,0.00,0.00
04/04/2022 16:48:01,ePiz3zDQnM,20220403-17:59:59,1.71,85.00,0.00,1690.73,0.00,0.00,0.00
04/04/2022 16:48:02,ePiz3zDQnM,20220329-17:59:59,1.71,85.00,685.00,1732.82,0.00,0.00,0.00
04/04/2022 16:48:03,ePiz3zDQnM,20220317-17:59:59,1.71,85.00,30.00,1690.73,0.00,0.00,0.00
04/04/2022 17:00:31,GXajcvW5pn,20220330-17:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/04/2022 17:00:31,GXajcvW5pn,20220402-17:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/04/2022 17:00:32,GXajcvW5pn,20220331-17:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/04/2022 17:00:32,GXajcvW5pn,20220401-17:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/04/2022 17:00:33,GXajcvW5pn,20220403-17:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/04/2022 18:15:43,f6A3OzDRfU,20220403-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 18:15:44,f6A3OzDRfU,20220328-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 18:15:44,f6A3OzDRfU,20220331-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 18:15:45,f6A3OzDRfU,20220329-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 18:15:45,f6A3OzDRfU,20220402-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 18:15:46,f6A3OzDRfU,20220401-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 19:00:03,ZaRLFMoSO8,20220404-19:00:03,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
04/04/2022 19:00:04,Vxsi0L570e,20220404-19:00:02,1.66,72.00,0.00,1529.48,0.00,0.00,0.00
04/04/2022 19:00:37,kmV82aTs6O,20220404-19:00:41,1.60,56.70,2785.00,1405.18,0.00,0.00,0.00
04/04/2022 19:01:16,IzZzhqcNgb,20220404-19:01:16,1.82,89.00,4463.00,1799.48,21420.00,1800.00,2700.00
04/04/2022 19:01:55,ydun27JYqN,20220404-19:01:59,1.78,82.90,4590.00,1859.65,23580.00,2520.00,0.00
04/04/2022 19:02:13,MQuJSTvjwm,20220404-19:02:09,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
04/04/2022 19:04:11,kmV82aTs6O,20220404-19:04:15,1.60,56.70,2785.00,1405.18,0.00,0.00,0.00
04/04/2022 19:04:26,ZKzypbKq0X,20220404-19:04:31,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
04/04/2022 19:04:55,ZKzypbKq0X,20220404-19:04:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
04/04/2022 19:05:02,Vxsi0L570e,20220404-19:05:00,1.66,72.00,0.00,1529.48,0.00,0.00,0.00
04/04/2022 19:05:23,MQuJSTvjwm,20220404-19:05:19,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
04/04/2022 19:06:39,QNCD3NFtji,20220404-19:06:37,1.71,58.00,2428.00,1458.35,16800.00,4980.00,2760.00
04/04/2022 19:06:57,kmV82aTs6O,20220404-19:07:00,1.60,56.70,2785.00,1405.18,0.00,0.00,0.00
04/04/2022 19:07:01,Vxsi0L570e,20220404-19:07:00,1.66,72.00,0.00,1529.48,0.00,0.00,0.00
04/04/2022 19:07:10,GXajcvW5pn,20220404-19:07:14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/04/2022 19:07:20,IzZzhqcNgb,20220404-19:07:19,1.82,89.00,4463.00,1799.48,21420.00,1800.00,2700.00
04/04/2022 19:08:11,XoyogQMtou,20220404-19:08:08,1.65,79.00,12402.00,1687.87,22860.00,2580.00,600.00
04/04/2022 19:08:16,MQuJSTvjwm,20220404-19:08:13,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
04/04/2022 19:08:59,ydun27JYqN,20220404-19:09:03,1.78,82.90,4590.00,1859.65,23580.00,2520.00,0.00
04/04/2022 19:09:15,Vxsi0L570e,20220404-19:09:13,1.66,72.00,0.00,1529.48,0.00,0.00,0.00
04/04/2022 19:09:56,ydun27JYqN,20220404-19:09:59,1.78,82.90,4590.00,1859.65,23580.00,2520.00,0.00
04/04/2022 19:13:56,MQuJSTvjwm,20220404-19:13:53,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
04/04/2022 19:17:01,qpVAySE9Lx,20220404-19:13:55,1.65,47.00,4785.00,1273.24,0.00,0.00,0.00
04/04/2022 19:41:29,D39iyp2dlm,20220404-19:39:04,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
04/04/2022 21:27:57,Yd5AESq7VU,20220404-21:27:51,1.70,76.30,14768.00,1837.91,23040.00,3960.00,0.00
04/04/2022 23:35:19,f6A3OzDRfU,20220404-23:35:18,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 23:35:27,f6A3OzDRfU,20220331-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 23:35:28,f6A3OzDRfU,20220401-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 23:35:29,f6A3OzDRfU,20220403-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 23:35:29,f6A3OzDRfU,20220402-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 23:35:30,f6A3OzDRfU,20220404-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 23:35:37,f6A3OzDRfU,20220402-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
04/04/2022 23:35:41,f6A3OzDRfU,20220404-17:59:59,1.78,74.00,0.00,1624.48,0.00,0.00,0.00
05/04/2022 10:55:22,6a1B88sKKg,20220304-17:59:59,1.58,49.60,2201.00,1288.48,0.00,0.00,0.00
05/04/2022 10:55:23,6a1B88sKKg,20220306-17:59:59,1.58,49.60,6592.00,1450.54,0.00,0.00,0.00
05/04/2022 10:55:23,6a1B88sKKg,20220405-10:55:21,1.58,49.60,4501.00,1314.92,0.00,0.00,0.00
05/04/2022 10:55:23,6a1B88sKKg,20220303-17:59:59,1.58,49.60,9208.00,1420.72,0.00,0.00,0.00
05/04/2022 10:55:24,6a1B88sKKg,20220307-17:59:59,1.58,49.60,12327.00,1456.88,0.00,0.00,0.00
05/04/2022 10:55:24,6a1B88sKKg,20220305-17:59:59,1.58,49.60,7859.00,1320.11,0.00,0.00,0.00
05/04/2022 10:55:25,6a1B88sKKg,20220308-17:59:59,1.58,49.60,11324.00,1492.11,0.00,0.00,0.00
05/04/2022 10:55:25,6a1B88sKKg,20220309-17:59:59,1.58,49.60,9700.00,1454.82,0.00,0.00,0.00
05/04/2022 10:55:26,6a1B88sKKg,20220310-17:59:59,1.58,49.60,5935.00,1343.49,0.00,0.00,0.00
05/04/2022 10:55:26,6a1B88sKKg,20220311-17:59:59,1.58,49.60,8255.00,1383.37,0.00,0.00,0.00
05/04/2022 10:55:26,6a1B88sKKg,20220312-17:59:59,1.58,49.60,5069.00,1338.71,0.00,0.00,0.00
05/04/2022 10:55:27,6a1B88sKKg,20220313-17:59:59,1.58,49.60,14936.00,1455.00,0.00,0.00,0.00
05/04/2022 10:55:27,6a1B88sKKg,20220314-17:59:59,1.58,49.60,3991.00,1323.43,0.00,0.00,0.00
05/04/2022 10:55:28,6a1B88sKKg,20220315-17:59:59,1.58,49.60,7173.00,1372.91,0.00,0.00,0.00
05/04/2022 10:55:28,6a1B88sKKg,20220316-17:59:59,1.58,49.60,8822.00,1419.79,0.00,0.00,0.00
05/04/2022 10:55:28,6a1B88sKKg,20220317-17:59:59,1.58,49.60,9245.00,1465.23,0.00,0.00,0.00
05/04/2022 10:55:29,6a1B88sKKg,20220318-17:59:59,1.58,49.60,8673.00,1426.89,0.00,0.00,0.00
05/04/2022 10:55:29,6a1B88sKKg,20220319-17:59:59,1.58,49.60,3957.00,1291.93,0.00,0.00,0.00
05/04/2022 10:55:29,6a1B88sKKg,20220328-17:59:59,1.58,49.60,7265.00,1392.07,0.00,0.00,0.00
05/04/2022 10:55:30,6a1B88sKKg,20220329-17:59:59,1.58,49.60,7220.00,1405.15,0.00,0.00,0.00
05/04/2022 10:55:30,6a1B88sKKg,20220330-17:59:59,1.58,49.60,9195.00,1439.46,0.00,0.00,0.00
05/04/2022 10:55:31,6a1B88sKKg,20220331-17:59:59,1.58,49.60,5569.00,1368.83,0.00,0.00,0.00
05/04/2022 10:55:31,6a1B88sKKg,20220401-17:59:59,1.58,49.60,5350.00,1373.72,0.00,0.00,0.00
05/04/2022 10:55:31,6a1B88sKKg,20220402-17:59:59,1.58,49.60,17906.00,1576.34,0.00,0.00,0.00
05/04/2022 10:55:32,6a1B88sKKg,20220404-17:59:59,1.58,49.60,10006.00,1466.47,0.00,0.00,0.00
05/04/2022 10:55:32,6a1B88sKKg,20220403-17:59:59,1.58,49.60,21221.00,1990.35,0.00,0.00,0.00
05/04/2022 16:00:17,ZaRLFMoSO8,20220402-17:59:59,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
05/04/2022 16:00:18,ZaRLFMoSO8,20220403-17:59:59,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
05/04/2022 16:00:18,ZaRLFMoSO8,20220404-17:59:59,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
05/04/2022 16:00:25,Vxsi0L570e,20220403-17:59:59,1.66,72.00,0.00,1529.48,0.00,0.00,0.00
05/04/2022 16:00:49,QNCD3NFtji,20220404-17:59:59,1.71,58.00,2726.00,1458.35,16800.00,4980.00,2760.00
05/04/2022 16:00:50,QNCD3NFtji,20220403-17:59:59,1.71,58.00,1862.00,1444.91,15720.00,6240.00,6960.00
05/04/2022 16:00:50,QNCD3NFtji,20220402-17:59:59,1.71,58.00,2746.00,1474.47,19080.00,5580.00,1920.00
05/04/2022 16:02:15,GXajcvW5pn,20220403-17:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/04/2022 16:02:16,GXajcvW5pn,20220404-17:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/04/2022 16:02:16,GXajcvW5pn,20220402-17:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/04/2022 16:02:29,D39iyp2dlm,20220403-17:59:59,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
05/04/2022 16:02:29,D39iyp2dlm,20220404-17:59:59,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
05/04/2022 16:03:39,qpVAySE9Lx,20220404-17:59:59,1.65,47.00,4785.00,1273.24,0.00,0.00,0.00
05/04/2022 16:03:39,qpVAySE9Lx,20220403-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
05/04/2022 16:04:40,MQuJSTvjwm,20220401-17:59:59,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
05/04/2022 16:04:41,MQuJSTvjwm,20220403-17:59:59,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
05/04/2022 16:04:41,MQuJSTvjwm,20220402-17:59:59,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
05/04/2022 16:13:03,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
05/04/2022 16:13:04,kmV82aTs6O,20220404-17:59:59,1.60,56.70,2785.00,1405.18,0.00,0.00,0.00
05/04/2022 16:47:25,ZKzypbKq0X,20220331-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
05/04/2022 16:47:25,ZKzypbKq0X,20220404-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
05/04/2022 16:47:26,ZKzypbKq0X,20220403-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
05/04/2022 16:47:26,ZKzypbKq0X,20220401-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
05/04/2022 19:00:00,ZaRLFMoSO8,20220405-19:00:02,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
05/04/2022 19:00:02,GXajcvW5pn,20220405-19:00:06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/04/2022 19:02:00,ePiz3zDQnM,20220405-19:01:58,1.71,85.00,1777.00,1820.27,0.00,0.00,0.00
05/04/2022 19:02:54,ZKzypbKq0X,20220405-19:02:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
05/04/2022 19:03:02,kmV82aTs6O,20220405-19:03:06,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
05/04/2022 19:04:12,MQuJSTvjwm,20220405-19:04:09,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
05/04/2022 19:05:35,ydun27JYqN,20220405-19:05:39,1.78,82.90,980.00,1750.02,26520.00,4860.00,0.00
05/04/2022 19:06:03,MQuJSTvjwm,20220405-19:06:00,1.65,68.00,0.00,1483.23,0.00,0.00,0.00
05/04/2022 19:06:13,WPooa9cRhe,20220405-19:06:11,1.63,70.90,1947.00,1524.18,18840.00,6420.00,3600.00
05/04/2022 19:06:23,XoyogQMtou,20220405-19:06:20,1.65,79.00,10624.00,1712.45,14820.00,3840.00,3420.00
05/04/2022 19:06:32,D39iyp2dlm,20220405-19:04:07,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
05/04/2022 19:06:57,vCTkloMaa0,20220405-19:06:59,1.53,62.00,6063.00,1369.17,10920.00,5040.00,0.00
05/04/2022 19:07:09,qpVAySE9Lx,20220405-19:04:03,1.65,47.00,20.00,1273.24,0.00,0.00,0.00
05/04/2022 19:08:12,Vxsi0L570e,20220405-19:08:10,1.66,72.00,0.00,1529.48,0.00,0.00,0.00
05/04/2022 19:08:25,D39iyp2dlm,20220405-19:05:59,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
05/04/2022 19:08:56,kmV82aTs6O,20220405-19:09:00,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
05/04/2022 19:09:45,Yd5AESq7VU,20220405-19:09:39,1.70,76.30,3172.00,1677.72,0.00,0.00,0.00
05/04/2022 19:09:57,kmV82aTs6O,20220405-19:10:00,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
05/04/2022 19:10:03,QNCD3NFtji,20220405-19:10:02,1.71,58.00,2073.00,1509.45,18780.00,5520.00,1500.00
05/04/2022 19:17:01,IzZzhqcNgb,20220405-19:16:58,1.82,89.00,9292.00,2269.93,17580.00,2040.00,5100.00
05/04/2022 23:31:29,6a1B88sKKg,20220310-17:59:59,1.58,49.60,5935.00,1343.49,0.00,0.00,0.00
05/04/2022 23:31:29,6a1B88sKKg,20220307-17:59:59,1.58,49.60,12327.00,1456.88,0.00,0.00,0.00
05/04/2022 23:31:30,6a1B88sKKg,20220309-17:59:59,1.58,49.60,9700.00,1454.82,0.00,0.00,0.00
05/04/2022 23:31:32,6a1B88sKKg,20220308-17:59:59,1.58,49.60,11324.00,1492.11,0.00,0.00,0.00
05/04/2022 23:31:32,6a1B88sKKg,20220311-17:59:59,1.58,49.60,8255.00,1383.37,0.00,0.00,0.00
05/04/2022 23:31:32,6a1B88sKKg,20220305-17:59:59,1.58,49.60,7859.00,1320.11,0.00,0.00,0.00
05/04/2022 23:31:33,6a1B88sKKg,20220313-17:59:59,1.58,49.60,14936.00,1455.00,0.00,0.00,0.00
05/04/2022 23:31:33,6a1B88sKKg,20220312-17:59:59,1.58,49.60,5069.00,1338.71,0.00,0.00,0.00
05/04/2022 23:31:34,6a1B88sKKg,20220314-17:59:59,1.58,49.60,3991.00,1323.43,0.00,0.00,0.00
05/04/2022 23:31:34,6a1B88sKKg,20220315-17:59:59,1.58,49.60,7173.00,1372.91,0.00,0.00,0.00
05/04/2022 23:31:34,6a1B88sKKg,20220316-17:59:59,1.58,49.60,8822.00,1419.79,0.00,0.00,0.00
05/04/2022 23:31:40,6a1B88sKKg,20220317-17:59:59,1.58,49.60,9245.00,1465.23,0.00,0.00,0.00
05/04/2022 23:31:41,6a1B88sKKg,20220319-17:59:59,1.58,49.60,3957.00,1291.93,0.00,0.00,0.00
05/04/2022 23:31:42,6a1B88sKKg,20220318-17:59:59,1.58,49.60,8673.00,1426.89,0.00,0.00,0.00
05/04/2022 23:31:43,6a1B88sKKg,20220328-17:59:59,1.58,49.60,7265.00,1392.07,0.00,0.00,0.00
05/04/2022 23:31:44,6a1B88sKKg,20220329-17:59:59,1.58,49.60,7220.00,1405.15,0.00,0.00,0.00
05/04/2022 23:31:44,6a1B88sKKg,20220330-17:59:59,1.58,49.60,9195.00,1439.46,0.00,0.00,0.00
05/04/2022 23:31:44,6a1B88sKKg,20220331-17:59:59,1.58,49.60,5569.00,1368.83,0.00,0.00,0.00
05/04/2022 23:31:45,6a1B88sKKg,20220401-17:59:59,1.58,49.60,5350.00,1373.72,0.00,0.00,0.00
05/04/2022 23:31:45,6a1B88sKKg,20220402-17:59:59,1.58,49.60,17906.00,1576.34,0.00,0.00,0.00
05/04/2022 23:31:46,6a1B88sKKg,20220403-17:59:59,1.58,49.60,21221.00,1990.35,0.00,0.00,0.00
05/04/2022 23:31:46,6a1B88sKKg,20220404-17:59:59,1.58,49.60,10006.00,1466.47,0.00,0.00,0.00
05/04/2022 23:31:46,6a1B88sKKg,20220405-17:59:59,1.58,49.60,9249.00,1410.42,0.00,0.00,0.00
05/04/2022 23:31:47,6a1B88sKKg,20220405-23:31:42,1.58,49.60,9249.00,1410.42,0.00,0.00,0.00
06/04/2022 12:36:54,Yd5AESq7VU,20220405-17:59:59,1.70,76.30,8729.00,1963.13,21720.00,2700.00,0.00
06/04/2022 15:59:59,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
06/04/2022 15:59:59,kmV82aTs6O,20220405-17:59:59,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
06/04/2022 16:00:00,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
06/04/2022 16:00:00,ZaRLFMoSO8,20220403-17:59:59,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
06/04/2022 16:00:00,kmV82aTs6O,20220405-17:59:59,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
06/04/2022 16:00:01,ZaRLFMoSO8,20220404-17:59:59,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
06/04/2022 16:00:01,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
06/04/2022 16:00:01,ZaRLFMoSO8,20220405-17:59:59,1.64,66.80,0.00,1464.98,0.00,0.00,0.00
06/04/2022 16:00:01,kmV82aTs6O,20220405-17:59:59,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
06/04/2022 16:00:02,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
06/04/2022 16:00:02,kmV82aTs6O,20220405-17:59:59,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
06/04/2022 16:00:03,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
06/04/2022 16:00:04,kmV82aTs6O,20220405-17:59:59,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
06/04/2022 16:00:04,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
06/04/2022 16:00:05,kmV82aTs6O,20220405-17:59:59,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
06/04/2022 16:00:05,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
06/04/2022 16:00:06,kmV82aTs6O,20220405-17:59:59,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
06/04/2022 16:00:06,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
06/04/2022 16:00:07,kmV82aTs6O,20220405-17:59:59,1.60,56.70,1610.00,1360.05,0.00,0.00,0.00
06/04/2022 16:00:07,kmV82aTs6O,20220403-17:59:59,1.60,56.70,159.00,1341.69,0.00,0.00,0.00
